datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
11/16/2025 4:00:00 AM,11/15/2025 11:00:00 PM,WEST,-5.717
11/16/2025 4:00:00 AM,11/15/2025 11:00:00 PM,RTO,-14.655
11/16/2025 4:00:00 AM,11/15/2025 11:00:00 PM,RFC,-8.204
11/16/2025 3:00:00 AM,11/15/2025 10:00:00 PM,MIDATL,-2.445
11/16/2025 3:00:00 AM,11/15/2025 10:00:00 PM,OTHER,-0.172
11/16/2025 3:00:00 AM,11/15/2025 10:00:00 PM,SOUTH,-6.597
11/16/2025 3:00:00 AM,11/15/2025 10:00:00 PM,WEST,-4.734
11/16/2025 3:00:00 AM,11/15/2025 10:00:00 PM,RTO,-13.776
11/16/2025 3:00:00 AM,11/15/2025 10:00:00 PM,RFC,-7.179
11/16/2025 2:00:00 AM,11/15/2025 9:00:00 PM,MIDATL,-2.418
11/16/2025 2:00:00 AM,11/15/2025 9:00:00 PM,OTHER,-0.170
11/16/2025 2:00:00 AM,11/15/2025 9:00:00 PM,SOUTH,-6.408
11/16/2025 2:00:00 AM,11/15/2025 9:00:00 PM,WEST,-5.745
11/16/2025 2:00:00 AM,11/15/2025 9:00:00 PM,RTO,-14.571
11/16/2025 2:00:00 AM,11/15/2025 9:00:00 PM,RFC,-8.163
11/16/2025 1:00:00 AM,11/15/2025 8:00:00 PM,MIDATL,-3.408
11/16/2025 1:00:00 AM,11/15/2025 8:00:00 PM,OTHER,-0.168
11/16/2025 1:00:00 AM,11/15/2025 8:00:00 PM,SOUTH,-7.639
11/16/2025 1:00:00 AM,11/15/2025 8:00:00 PM,WEST,-5.755
11/16/2025 1:00:00 AM,11/15/2025 8:00:00 PM,RTO,-16.802
11/16/2025 1:00:00 AM,11/15/2025 8:00:00 PM,RFC,-9.163
11/16/2025 12:00:00 AM,11/15/2025 7:00:00 PM,MIDATL,-2.378
11/16/2025 12:00:00 AM,11/15/2025 7:00:00 PM,OTHER,-0.170
11/16/2025 12:00:00 AM,11/15/2025 7:00:00 PM,SOUTH,-6.681
11/16/2025 12:00:00 AM,11/15/2025 7:00:00 PM,WEST,-5.762
11/16/2025 12:00:00 AM,11/15/2025 7:00:00 PM,RTO,-14.821
11/16/2025 12:00:00 AM,11/15/2025 7:00:00 PM,RFC,-8.140
11/15/2025 11:00:00 PM,11/15/2025 6:00:00 PM,MIDATL,-2.469
11/15/2025 11:00:00 PM,11/15/2025 6:00:00 PM,OTHER,-0.169
11/15/2025 11:00:00 PM,11/15/2025 6:00:00 PM,SOUTH,-6.407
11/15/2025 11:00:00 PM,11/15/2025 6:00:00 PM,WEST,-4.758
11/15/2025 11:00:00 PM,11/15/2025 6:00:00 PM,RTO,-13.634
11/15/2025 11:00:00 PM,11/15/2025 6:00:00 PM,RFC,-7.227
11/15/2025 10:00:00 PM,11/15/2025 5:00:00 PM,MIDATL,-1.779
11/15/2025 10:00:00 PM,11/15/2025 5:00:00 PM,OTHER,3.503
11/15/2025 10:00:00 PM,11/15/2025 5:00:00 PM,SOUTH,-6.644
11/15/2025 10:00:00 PM,11/15/2025 5:00:00 PM,WEST,7.047
11/15/2025 10:00:00 PM,11/15/2025 5:00:00 PM,RTO,-1.376
11/15/2025 10:00:00 PM,11/15/2025 5:00:00 PM,RFC,5.268
11/15/2025 9:00:00 PM,11/15/2025 4:00:00 PM,MIDATL,22.229
11/15/2025 9:00:00 PM,11/15/2025 4:00:00 PM,OTHER,54.723
11/15/2025 9:00:00 PM,11/15/2025 4:00:00 PM,SOUTH,123.184
11/15/2025 9:00:00 PM,11/15/2025 4:00:00 PM,WEST,333.619
11/15/2025 9:00:00 PM,11/15/2025 4:00:00 PM,RTO,479.032
11/15/2025 9:00:00 PM,11/15/2025 4:00:00 PM,RFC,355.848
11/15/2025 8:00:00 PM,11/15/2025 3:00:00 PM,MIDATL,92.052
11/15/2025 8:00:00 PM,11/15/2025 3:00:00 PM,OTHER,120.438
11/15/2025 8:00:00 PM,11/15/2025 3:00:00 PM,SOUTH,487.809
11/15/2025 8:00:00 PM,11/15/2025 3:00:00 PM,WEST,850.880
11/15/2025 8:00:00 PM,11/15/2025 3:00:00 PM,RTO,1430.741
11/15/2025 8:00:00 PM,11/15/2025 3:00:00 PM,RFC,942.932
11/15/2025 7:00:00 PM,11/15/2025 2:00:00 PM,MIDATL,163.831
11/15/2025 7:00:00 PM,11/15/2025 2:00:00 PM,OTHER,149.436
11/15/2025 7:00:00 PM,11/15/2025 2:00:00 PM,SOUTH,1357.024
11/15/2025 7:00:00 PM,11/15/2025 2:00:00 PM,WEST,1322.309
11/15/2025 7:00:00 PM,11/15/2025 2:00:00 PM,RTO,2843.164
11/15/2025 7:00:00 PM,11/15/2025 2:00:00 PM,RFC,1486.140
11/15/2025 6:00:00 PM,11/15/2025 1:00:00 PM,MIDATL,365.549
11/15/2025 6:00:00 PM,11/15/2025 1:00:00 PM,OTHER,136.045
11/15/2025 6:00:00 PM,11/15/2025 1:00:00 PM,SOUTH,2159.264
11/15/2025 6:00:00 PM,11/15/2025 1:00:00 PM,WEST,1457.466
11/15/2025 6:00:00 PM,11/15/2025 1:00:00 PM,RTO,3982.279
11/15/2025 6:00:00 PM,11/15/2025 1:00:00 PM,RFC,1823.015
11/15/2025 5:00:00 PM,11/15/2025 12:00:00 PM,MIDATL,563.386
11/15/2025 5:00:00 PM,11/15/2025 12:00:00 PM,OTHER,159.200
11/15/2025 5:00:00 PM,11/15/2025 12:00:00 PM,SOUTH,2272.674
11/15/2025 5:00:00 PM,11/15/2025 12:00:00 PM,WEST,1545.861
11/15/2025 5:00:00 PM,11/15/2025 12:00:00 PM,RTO,4381.921
11/15/2025 5:00:00 PM,11/15/2025 12:00:00 PM,RFC,2109.247
11/15/2025 4:00:00 PM,11/15/2025 11:00:00 AM,MIDATL,671.495
11/15/2025 4:00:00 PM,11/15/2025 11:00:00 AM,OTHER,148.823
11/15/2025 4:00:00 PM,11/15/2025 11:00:00 AM,SOUTH,2064.095
11/15/2025 4:00:00 PM,11/15/2025 11:00:00 AM,WEST,1619.351
11/15/2025 4:00:00 PM,11/15/2025 11:00:00 AM,RTO,4354.941
11/15/2025 4:00:00 PM,11/15/2025 11:00:00 AM,RFC,2290.846
11/15/2025 3:00:00 PM,11/15/2025 10:00:00 AM,MIDATL,656.577
11/15/2025 3:00:00 PM,11/15/2025 10:00:00 AM,OTHER,91.530
11/15/2025 3:00:00 PM,11/15/2025 10:00:00 AM,SOUTH,2199.192
11/15/2025 3:00:00 PM,11/15/2025 10:00:00 AM,WEST,1385.807
11/15/2025 3:00:00 PM,11/15/2025 10:00:00 AM,RTO,4241.576
11/15/2025 3:00:00 PM,11/15/2025 10:00:00 AM,RFC,2042.384
11/15/2025 2:00:00 PM,11/15/2025 9:00:00 AM,MIDATL,606.895
11/15/2025 2:00:00 PM,11/15/2025 9:00:00 AM,OTHER,71.561
11/15/2025 2:00:00 PM,11/15/2025 9:00:00 AM,SOUTH,2222.583
11/15/2025 2:00:00 PM,11/15/2025 9:00:00 AM,WEST,1154.328
11/15/2025 2:00:00 PM,11/15/2025 9:00:00 AM,RTO,3983.806
11/15/2025 2:00:00 PM,11/15/2025 9:00:00 AM,RFC,1761.223
11/15/2025 1:00:00 PM,11/15/2025 8:00:00 AM,MIDATL,308.258
11/15/2025 1:00:00 PM,11/15/2025 8:00:00 AM,OTHER,42.184
11/15/2025 1:00:00 PM,11/15/2025 8:00:00 AM,SOUTH,1788.590
11/15/2025 1:00:00 PM,11/15/2025 8:00:00 AM,WEST,565.106
11/15/2025 1:00:00 PM,11/15/2025 8:00:00 AM,RTO,2661.954
11/15/2025 1:00:00 PM,11/15/2025 8:00:00 AM,RFC,873.364
11/15/2025 12:00:00 PM,11/15/2025 7:00:00 AM,MIDATL,89.590
11/15/2025 12:00:00 PM,11/15/2025 7:00:00 AM,OTHER,3.847
11/15/2025 12:00:00 PM,11/15/2025 7:00:00 AM,SOUTH,490.490
11/15/2025 12:00:00 PM,11/15/2025 7:00:00 AM,WEST,67.977
11/15/2025 12:00:00 PM,11/15/2025 7:00:00 AM,RTO,648.057
11/15/2025 12:00:00 PM,11/15/2025 7:00:00 AM,RFC,157.567
11/15/2025 11:00:00 AM,11/15/2025 6:00:00 AM,MIDATL,1.390
11/15/2025 11:00:00 AM,11/15/2025 6:00:00 AM,OTHER,-0.170
11/15/2025 11:00:00 AM,11/15/2025 6:00:00 AM,SOUTH,-0.782
11/15/2025 11:00:00 AM,11/15/2025 6:00:00 AM,WEST,-5.630
11/15/2025 11:00:00 AM,11/15/2025 6:00:00 AM,RTO,-5.022
11/15/2025 11:00:00 AM,11/15/2025 6:00:00 AM,RFC,-4.240
11/15/2025 10:00:00 AM,11/15/2025 5:00:00 AM,MIDATL,-3.465
11/15/2025 10:00:00 AM,11/15/2025 5:00:00 AM,OTHER,-0.171
11/15/2025 10:00:00 AM,11/15/2025 5:00:00 AM,SOUTH,-6.554
11/15/2025 10:00:00 AM,11/15/2025 5:00:00 AM,WEST,-5.676
11/15/2025 10:00:00 AM,11/15/2025 5:00:00 AM,RTO,-15.695
11/15/2025 10:00:00 AM,11/15/2025 5:00:00 AM,RFC,-9.141
11/15/2025 9:00:00 AM,11/15/2025 4:00:00 AM,MIDATL,-2.505
11/15/2025 9:00:00 AM,11/15/2025 4:00:00 AM,OTHER,-0.172
11/15/2025 9:00:00 AM,11/15/2025 4:00:00 AM,SOUTH,-6.469
11/15/2025 9:00:00 AM,11/15/2025 4:00:00 AM,WEST,-5.672
11/15/2025 9:00:00 AM,11/15/2025 4:00:00 AM,RTO,-14.646
11/15/2025 9:00:00 AM,11/15/2025 4:00:00 AM,RFC,-8.177
11/15/2025 8:00:00 AM,11/15/2025 3:00:00 AM,MIDATL,-2.524
11/15/2025 8:00:00 AM,11/15/2025 3:00:00 AM,OTHER,-0.170
11/15/2025 8:00:00 AM,11/15/2025 3:00:00 AM,SOUTH,-6.492
11/15/2025 8:00:00 AM,11/15/2025 3:00:00 AM,WEST,-4.691
11/15/2025 8:00:00 AM,11/15/2025 3:00:00 AM,RTO,-13.707
11/15/2025 8:00:00 AM,11/15/2025 3:00:00 AM,RFC,-7.215
11/15/2025 7:00:00 AM,11/15/2025 2:00:00 AM,MIDATL,-2.514
11/15/2025 7:00:00 AM,11/15/2025 2:00:00 AM,OTHER,-0.171
11/15/2025 7:00:00 AM,11/15/2025 2:00:00 AM,SOUTH,-7.538
11/15/2025 7:00:00 AM,11/15/2025 2:00:00 AM,WEST,-5.697
11/15/2025 7:00:00 AM,11/15/2025 2:00:00 AM,RTO,-15.749
11/15/2025 7:00:00 AM,11/15/2025 2:00:00 AM,RFC,-8.211
11/15/2025 6:00:00 AM,11/15/2025 1:00:00 AM,MIDATL,-2.480
11/15/2025 6:00:00 AM,11/15/2025 1:00:00 AM,OTHER,-0.172
11/15/2025 6:00:00 AM,11/15/2025 1:00:00 AM,SOUTH,-6.348
11/15/2025 6:00:00 AM,11/15/2025 1:00:00 AM,WEST,-5.685
11/15/2025 6:00:00 AM,11/15/2025 1:00:00 AM,RTO,-14.513
11/15/2025 6:00:00 AM,11/15/2025 1:00:00 AM,RFC,-8.165
11/15/2025 5:00:00 AM,11/15/2025 12:00:00 AM,MIDATL,-2.496
11/15/2025 5:00:00 AM,11/15/2025 12:00:00 AM,OTHER,-0.171
11/15/2025 5:00:00 AM,11/15/2025 12:00:00 AM,SOUTH,-6.523
11/15/2025 5:00:00 AM,11/15/2025 12:00:00 AM,WEST,-5.714
11/15/2025 5:00:00 AM,11/15/2025 12:00:00 AM,RTO,-14.733
11/15/2025 5:00:00 AM,11/15/2025 12:00:00 AM,RFC,-8.210
11/15/2025 4:00:00 AM,11/14/2025 11:00:00 PM,MIDATL,-2.521
11/15/2025 4:00:00 AM,11/14/2025 11:00:00 PM,OTHER,-0.170
11/15/2025 4:00:00 AM,11/14/2025 11:00:00 PM,SOUTH,-6.538
11/15/2025 4:00:00 AM,11/14/2025 11:00:00 PM,WEST,-4.677
11/15/2025 4:00:00 AM,11/14/2025 11:00:00 PM,RTO,-13.736
11/15/2025 4:00:00 AM,11/14/2025 11:00:00 PM,RFC,-7.198
11/15/2025 3:00:00 AM,11/14/2025 10:00:00 PM,MIDATL,-3.546
11/15/2025 3:00:00 AM,11/14/2025 10:00:00 PM,OTHER,-0.170
11/15/2025 3:00:00 AM,11/14/2025 10:00:00 PM,SOUTH,-6.523
11/15/2025 3:00:00 AM,11/14/2025 10:00:00 PM,WEST,-5.693
11/15/2025 3:00:00 AM,11/14/2025 10:00:00 PM,RTO,-15.762
11/15/2025 3:00:00 AM,11/14/2025 10:00:00 PM,RFC,-9.239
11/15/2025 2:00:00 AM,11/14/2025 9:00:00 PM,MIDATL,-2.466
11/15/2025 2:00:00 AM,11/14/2025 9:00:00 PM,OTHER,-0.167
11/15/2025 2:00:00 AM,11/14/2025 9:00:00 PM,SOUTH,-6.546
11/15/2025 2:00:00 AM,11/14/2025 9:00:00 PM,WEST,-5.714
11/15/2025 2:00:00 AM,11/14/2025 9:00:00 PM,RTO,-14.726
11/15/2025 2:00:00 AM,11/14/2025 9:00:00 PM,RFC,-8.180
11/15/2025 1:00:00 AM,11/14/2025 8:00:00 PM,MIDATL,-2.471
11/15/2025 1:00:00 AM,11/14/2025 8:00:00 PM,OTHER,-0.168
11/15/2025 1:00:00 AM,11/14/2025 8:00:00 PM,SOUTH,-6.585
11/15/2025 1:00:00 AM,11/14/2025 8:00:00 PM,WEST,-5.718
11/15/2025 1:00:00 AM,11/14/2025 8:00:00 PM,RTO,-14.774
11/15/2025 1:00:00 AM,11/14/2025 8:00:00 PM,RFC,-8.189
11/15/2025 12:00:00 AM,11/14/2025 7:00:00 PM,MIDATL,-2.510
11/15/2025 12:00:00 AM,11/14/2025 7:00:00 PM,OTHER,-0.167
11/15/2025 12:00:00 AM,11/14/2025 7:00:00 PM,SOUTH,-6.609
11/15/2025 12:00:00 AM,11/14/2025 7:00:00 PM,WEST,-4.799
11/15/2025 12:00:00 AM,11/14/2025 7:00:00 PM,RTO,-13.918
11/15/2025 12:00:00 AM,11/14/2025 7:00:00 PM,RFC,-7.309
11/14/2025 11:00:00 PM,11/14/2025 6:00:00 PM,MIDATL,-2.523
11/14/2025 11:00:00 PM,11/14/2025 6:00:00 PM,OTHER,-0.170
11/14/2025 11:00:00 PM,11/14/2025 6:00:00 PM,SOUTH,-7.499
11/14/2025 11:00:00 PM,11/14/2025 6:00:00 PM,WEST,-5.831
11/14/2025 11:00:00 PM,11/14/2025 6:00:00 PM,RTO,-15.853
11/14/2025 11:00:00 PM,11/14/2025 6:00:00 PM,RFC,-8.354
11/14/2025 10:00:00 PM,11/14/2025 5:00:00 PM,MIDATL,-3.543
11/14/2025 10:00:00 PM,11/14/2025 5:00:00 PM,OTHER,3.004
11/14/2025 10:00:00 PM,11/14/2025 5:00:00 PM,SOUTH,-6.160
11/14/2025 10:00:00 PM,11/14/2025 5:00:00 PM,WEST,13.484
11/14/2025 10:00:00 PM,11/14/2025 5:00:00 PM,RTO,3.781
11/14/2025 10:00:00 PM,11/14/2025 5:00:00 PM,RFC,9.941
11/14/2025 9:00:00 PM,11/14/2025 4:00:00 PM,MIDATL,16.906
11/14/2025 9:00:00 PM,11/14/2025 4:00:00 PM,OTHER,81.407
11/14/2025 9:00:00 PM,11/14/2025 4:00:00 PM,SOUTH,371.480
11/14/2025 9:00:00 PM,11/14/2025 4:00:00 PM,WEST,959.514
11/14/2025 9:00:00 PM,11/14/2025 4:00:00 PM,RTO,1347.900
11/14/2025 9:00:00 PM,11/14/2025 4:00:00 PM,RFC,976.420
11/14/2025 8:00:00 PM,11/14/2025 3:00:00 PM,MIDATL,172.942
11/14/2025 8:00:00 PM,11/14/2025 3:00:00 PM,OTHER,201.018
11/14/2025 8:00:00 PM,11/14/2025 3:00:00 PM,SOUTH,2137.093
11/14/2025 8:00:00 PM,11/14/2025 3:00:00 PM,WEST,2851.835
11/14/2025 8:00:00 PM,11/14/2025 3:00:00 PM,RTO,5161.870
11/14/2025 8:00:00 PM,11/14/2025 3:00:00 PM,RFC,3024.777
11/14/2025 7:00:00 PM,11/14/2025 2:00:00 PM,MIDATL,412.315
11/14/2025 7:00:00 PM,11/14/2025 2:00:00 PM,OTHER,250.522
11/14/2025 7:00:00 PM,11/14/2025 2:00:00 PM,SOUTH,3289.191
11/14/2025 7:00:00 PM,11/14/2025 2:00:00 PM,WEST,3410.572
11/14/2025 7:00:00 PM,11/14/2025 2:00:00 PM,RTO,7112.078
11/14/2025 7:00:00 PM,11/14/2025 2:00:00 PM,RFC,3822.887
11/14/2025 6:00:00 PM,11/14/2025 1:00:00 PM,MIDATL,732.674
11/14/2025 6:00:00 PM,11/14/2025 1:00:00 PM,OTHER,236.776
11/14/2025 6:00:00 PM,11/14/2025 1:00:00 PM,SOUTH,3320.106
11/14/2025 6:00:00 PM,11/14/2025 1:00:00 PM,WEST,3141.973
11/14/2025 6:00:00 PM,11/14/2025 1:00:00 PM,RTO,7194.753
11/14/2025 6:00:00 PM,11/14/2025 1:00:00 PM,RFC,3874.647
11/14/2025 5:00:00 PM,11/14/2025 12:00:00 PM,MIDATL,1020.674
11/14/2025 5:00:00 PM,11/14/2025 12:00:00 PM,OTHER,187.667
11/14/2025 5:00:00 PM,11/14/2025 12:00:00 PM,SOUTH,3199.578
11/14/2025 5:00:00 PM,11/14/2025 12:00:00 PM,WEST,2808.379
11/14/2025 5:00:00 PM,11/14/2025 12:00:00 PM,RTO,7028.631
11/14/2025 5:00:00 PM,11/14/2025 12:00:00 PM,RFC,3829.053
11/14/2025 4:00:00 PM,11/14/2025 11:00:00 AM,MIDATL,1136.098
11/14/2025 4:00:00 PM,11/14/2025 11:00:00 AM,OTHER,183.831
11/14/2025 4:00:00 PM,11/14/2025 11:00:00 AM,SOUTH,3251.129
11/14/2025 4:00:00 PM,11/14/2025 11:00:00 AM,WEST,2520.441
11/14/2025 4:00:00 PM,11/14/2025 11:00:00 AM,RTO,6907.668
11/14/2025 4:00:00 PM,11/14/2025 11:00:00 AM,RFC,3656.539
11/14/2025 3:00:00 PM,11/14/2025 10:00:00 AM,MIDATL,1167.204
11/14/2025 3:00:00 PM,11/14/2025 10:00:00 AM,OTHER,150.575
11/14/2025 3:00:00 PM,11/14/2025 10:00:00 AM,SOUTH,3399.556
11/14/2025 3:00:00 PM,11/14/2025 10:00:00 AM,WEST,2808.386
11/14/2025 3:00:00 PM,11/14/2025 10:00:00 AM,RTO,7375.146
11/14/2025 3:00:00 PM,11/14/2025 10:00:00 AM,RFC,3975.590
11/14/2025 2:00:00 PM,11/14/2025 9:00:00 AM,MIDATL,1072.367
11/14/2025 2:00:00 PM,11/14/2025 9:00:00 AM,OTHER,238.053
11/14/2025 2:00:00 PM,11/14/2025 9:00:00 AM,SOUTH,3476.703
11/14/2025 2:00:00 PM,11/14/2025 9:00:00 AM,WEST,2524.660
11/14/2025 2:00:00 PM,11/14/2025 9:00:00 AM,RTO,7073.730
11/14/2025 2:00:00 PM,11/14/2025 9:00:00 AM,RFC,3597.027
11/14/2025 1:00:00 PM,11/14/2025 8:00:00 AM,MIDATL,709.977
11/14/2025 1:00:00 PM,11/14/2025 8:00:00 AM,OTHER,113.580
11/14/2025 1:00:00 PM,11/14/2025 8:00:00 AM,SOUTH,2638.696
11/14/2025 1:00:00 PM,11/14/2025 8:00:00 AM,WEST,1345.245
11/14/2025 1:00:00 PM,11/14/2025 8:00:00 AM,RTO,4693.918
11/14/2025 1:00:00 PM,11/14/2025 8:00:00 AM,RFC,2055.222
11/14/2025 12:00:00 PM,11/14/2025 7:00:00 AM,MIDATL,184.721
11/14/2025 12:00:00 PM,11/14/2025 7:00:00 AM,OTHER,12.727
11/14/2025 12:00:00 PM,11/14/2025 7:00:00 AM,SOUTH,705.857
11/14/2025 12:00:00 PM,11/14/2025 7:00:00 AM,WEST,227.946
11/14/2025 12:00:00 PM,11/14/2025 7:00:00 AM,RTO,1118.524
11/14/2025 12:00:00 PM,11/14/2025 7:00:00 AM,RFC,412.667
11/14/2025 11:00:00 AM,11/14/2025 6:00:00 AM,MIDATL,0.685
11/14/2025 11:00:00 AM,11/14/2025 6:00:00 AM,OTHER,-0.143
11/14/2025 11:00:00 AM,11/14/2025 6:00:00 AM,SOUTH,0.699
11/14/2025 11:00:00 AM,11/14/2025 6:00:00 AM,WEST,-5.434
11/14/2025 11:00:00 AM,11/14/2025 6:00:00 AM,RTO,-4.050
11/14/2025 11:00:00 AM,11/14/2025 6:00:00 AM,RFC,-4.749
11/14/2025 10:00:00 AM,11/14/2025 5:00:00 AM,MIDATL,-2.652
11/14/2025 10:00:00 AM,11/14/2025 5:00:00 AM,OTHER,-0.169
11/14/2025 10:00:00 AM,11/14/2025 5:00:00 AM,SOUTH,-6.649
11/14/2025 10:00:00 AM,11/14/2025 5:00:00 AM,WEST,-5.735
11/14/2025 10:00:00 AM,11/14/2025 5:00:00 AM,RTO,-15.036
11/14/2025 10:00:00 AM,11/14/2025 5:00:00 AM,RFC,-8.387
11/14/2025 9:00:00 AM,11/14/2025 4:00:00 AM,MIDATL,-2.650
11/14/2025 9:00:00 AM,11/14/2025 4:00:00 AM,OTHER,-0.168
11/14/2025 9:00:00 AM,11/14/2025 4:00:00 AM,SOUTH,-6.596
11/14/2025 9:00:00 AM,11/14/2025 4:00:00 AM,WEST,-4.750
11/14/2025 9:00:00 AM,11/14/2025 4:00:00 AM,RTO,-13.996
11/14/2025 9:00:00 AM,11/14/2025 4:00:00 AM,RFC,-7.400
11/14/2025 8:00:00 AM,11/14/2025 3:00:00 AM,MIDATL,-2.605
11/14/2025 8:00:00 AM,11/14/2025 3:00:00 AM,OTHER,-0.170
11/14/2025 8:00:00 AM,11/14/2025 3:00:00 AM,SOUTH,-6.788
11/14/2025 8:00:00 AM,11/14/2025 3:00:00 AM,WEST,-5.732
11/14/2025 8:00:00 AM,11/14/2025 3:00:00 AM,RTO,-15.125
11/14/2025 8:00:00 AM,11/14/2025 3:00:00 AM,RFC,-8.337
11/14/2025 7:00:00 AM,11/14/2025 2:00:00 AM,MIDATL,-2.576
11/14/2025 7:00:00 AM,11/14/2025 2:00:00 AM,OTHER,-0.169
11/14/2025 7:00:00 AM,11/14/2025 2:00:00 AM,SOUTH,-6.627
11/14/2025 7:00:00 AM,11/14/2025 2:00:00 AM,WEST,-5.752
11/14/2025 7:00:00 AM,11/14/2025 2:00:00 AM,RTO,-14.955
11/14/2025 7:00:00 AM,11/14/2025 2:00:00 AM,RFC,-8.328
11/14/2025 6:00:00 AM,11/14/2025 1:00:00 AM,MIDATL,-2.580
11/14/2025 6:00:00 AM,11/14/2025 1:00:00 AM,OTHER,-0.170
11/14/2025 6:00:00 AM,11/14/2025 1:00:00 AM,SOUTH,-6.788
11/14/2025 6:00:00 AM,11/14/2025 1:00:00 AM,WEST,-5.704
11/14/2025 6:00:00 AM,11/14/2025 1:00:00 AM,RTO,-15.072
11/14/2025 6:00:00 AM,11/14/2025 1:00:00 AM,RFC,-8.284
11/14/2025 5:00:00 AM,11/14/2025 12:00:00 AM,MIDATL,-2.646
11/14/2025 5:00:00 AM,11/14/2025 12:00:00 AM,OTHER,-0.670
11/14/2025 5:00:00 AM,11/14/2025 12:00:00 AM,SOUTH,-7.632
11/14/2025 5:00:00 AM,11/14/2025 12:00:00 AM,WEST,-4.674
11/14/2025 5:00:00 AM,11/14/2025 12:00:00 AM,RTO,-14.952
11/14/2025 5:00:00 AM,11/14/2025 12:00:00 AM,RFC,-7.320
11/14/2025 4:00:00 AM,11/13/2025 11:00:00 PM,MIDATL,-3.594
11/14/2025 4:00:00 AM,11/13/2025 11:00:00 PM,OTHER,-0.170
11/14/2025 4:00:00 AM,11/13/2025 11:00:00 PM,SOUTH,-6.434
11/14/2025 4:00:00 AM,11/13/2025 11:00:00 PM,WEST,-5.831
11/14/2025 4:00:00 AM,11/13/2025 11:00:00 PM,RTO,-15.859
11/14/2025 4:00:00 AM,11/13/2025 11:00:00 PM,RFC,-9.425
11/14/2025 3:00:00 AM,11/13/2025 10:00:00 PM,MIDATL,-2.579
11/14/2025 3:00:00 AM,11/13/2025 10:00:00 PM,OTHER,-0.169
11/14/2025 3:00:00 AM,11/13/2025 10:00:00 PM,SOUTH,-6.713
11/14/2025 3:00:00 AM,11/13/2025 10:00:00 PM,WEST,-5.865
11/14/2025 3:00:00 AM,11/13/2025 10:00:00 PM,RTO,-15.157
11/14/2025 3:00:00 AM,11/13/2025 10:00:00 PM,RFC,-8.444
11/14/2025 2:00:00 AM,11/13/2025 9:00:00 PM,MIDATL,-2.648
11/14/2025 2:00:00 AM,11/13/2025 9:00:00 PM,OTHER,-0.168
11/14/2025 2:00:00 AM,11/13/2025 9:00:00 PM,SOUTH,-6.534
11/14/2025 2:00:00 AM,11/13/2025 9:00:00 PM,WEST,-5.902
11/14/2025 2:00:00 AM,11/13/2025 9:00:00 PM,RTO,-15.084
11/14/2025 2:00:00 AM,11/13/2025 9:00:00 PM,RFC,-8.550
11/14/2025 1:00:00 AM,11/13/2025 8:00:00 PM,MIDATL,-3.592
11/14/2025 1:00:00 AM,11/13/2025 8:00:00 PM,OTHER,-0.169
11/14/2025 1:00:00 AM,11/13/2025 8:00:00 PM,SOUTH,-6.574
11/14/2025 1:00:00 AM,11/13/2025 8:00:00 PM,WEST,-4.846
11/14/2025 1:00:00 AM,11/13/2025 8:00:00 PM,RTO,-15.012
11/14/2025 1:00:00 AM,11/13/2025 8:00:00 PM,RFC,-8.438
11/14/2025 12:00:00 AM,11/13/2025 7:00:00 PM,MIDATL,-2.643
11/14/2025 12:00:00 AM,11/13/2025 7:00:00 PM,OTHER,-0.166
11/14/2025 12:00:00 AM,11/13/2025 7:00:00 PM,SOUTH,-6.319
11/14/2025 12:00:00 AM,11/13/2025 7:00:00 PM,WEST,-5.795
11/14/2025 12:00:00 AM,11/13/2025 7:00:00 PM,RTO,-14.757
11/14/2025 12:00:00 AM,11/13/2025 7:00:00 PM,RFC,-8.438
11/13/2025 11:00:00 PM,11/13/2025 6:00:00 PM,MIDATL,-2.553
11/13/2025 11:00:00 PM,11/13/2025 6:00:00 PM,OTHER,-0.169
11/13/2025 11:00:00 PM,11/13/2025 6:00:00 PM,SOUTH,-6.551
11/13/2025 11:00:00 PM,11/13/2025 6:00:00 PM,WEST,-5.786
11/13/2025 11:00:00 PM,11/13/2025 6:00:00 PM,RTO,-14.890
11/13/2025 11:00:00 PM,11/13/2025 6:00:00 PM,RFC,-8.339
11/13/2025 10:00:00 PM,11/13/2025 5:00:00 PM,MIDATL,0.332
11/13/2025 10:00:00 PM,11/13/2025 5:00:00 PM,OTHER,4.380
11/13/2025 10:00:00 PM,11/13/2025 5:00:00 PM,SOUTH,-7.159
11/13/2025 10:00:00 PM,11/13/2025 5:00:00 PM,WEST,21.417
11/13/2025 10:00:00 PM,11/13/2025 5:00:00 PM,RTO,14.590
11/13/2025 10:00:00 PM,11/13/2025 5:00:00 PM,RFC,21.749
11/13/2025 9:00:00 PM,11/13/2025 4:00:00 PM,MIDATL,102.612
11/13/2025 9:00:00 PM,11/13/2025 4:00:00 PM,OTHER,127.296
11/13/2025 9:00:00 PM,11/13/2025 4:00:00 PM,SOUTH,254.495
11/13/2025 9:00:00 PM,11/13/2025 4:00:00 PM,WEST,1217.446
11/13/2025 9:00:00 PM,11/13/2025 4:00:00 PM,RTO,1574.553
11/13/2025 9:00:00 PM,11/13/2025 4:00:00 PM,RFC,1320.058
11/13/2025 8:00:00 PM,11/13/2025 3:00:00 PM,MIDATL,509.181
11/13/2025 8:00:00 PM,11/13/2025 3:00:00 PM,OTHER,337.473
