datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
10/19/2025 10:00:00 PM,10/19/2025 6:00:00 PM,RFC,MIDATL,AE,VMEU,78.181,True
10/19/2025 10:00:00 PM,10/19/2025 6:00:00 PM,RTO,RTO,RTO,RTO,84917.766,False
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1022.743,False
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,WEST,AEP,AEPAPT,3774.763,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,WEST,AEP,AEPIMP,3111.747,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,WEST,AEP,AEPKPT,553.301,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7429.989,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,WEST,AP,AP,5135.792,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,MIDATL,BC,BC,3245.939,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,WEST,CE,CE,9256.301,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,WEST,DAY,DAY,1729.779,False
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,WEST,DEOK,DEOK,2585.587,False
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,SERC,SOUTH,DOM,DOM,14873.285,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,1899.887,False
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,WEST,DUQ,DUQ,1327.283,False
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,MIDATL,DPL,EASTON,25.213,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,SERC,WEST,EKPC,EKPC,1537.684,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,MIDATL,JC,JC,2381.488,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,MIDATL,ME,ME,1555.423,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,WEST,ATSI,OE,6404.068,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,WEST,OVEC,OVEC,33.000,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,WEST,ATSI,PAPWR,494.029,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,MIDATL,PE,PE,3915.555,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2571.455,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,4103.837,False
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,MIDATL,PN,PN,1689.979,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,MIDATL,PS,PS,4558.569,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,MIDATL,RECO,RECO,151.597,False
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,MIDATL,PEP,SMECO,403.523,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,MIDATL,PL,UGI,106.725,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RFC,MIDATL,AE,VMEU,78.591,True
10/19/2025 11:00:00 PM,10/19/2025 7:00:00 PM,RTO,RTO,RTO,RTO,85957.132,False
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,999.854,False
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,WEST,AEP,AEPAPT,3692.542,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,WEST,AEP,AEPIMP,3137.934,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,WEST,AEP,AEPKPT,550.787,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7350.120,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,WEST,AP,AP,5005.514,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,MIDATL,BC,BC,3182.355,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,WEST,CE,CE,9345.560,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,WEST,DAY,DAY,1707.758,False
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,WEST,DEOK,DEOK,2534.495,False
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,SERC,SOUTH,DOM,DOM,14577.346,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,1844.957,False
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,WEST,DUQ,DUQ,1280.577,False
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,MIDATL,DPL,EASTON,24.431,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,SERC,WEST,EKPC,EKPC,1491.120,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,MIDATL,JC,JC,2320.619,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,MIDATL,ME,ME,1522.081,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,WEST,ATSI,OE,6192.302,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,WEST,OVEC,OVEC,31.000,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,WEST,ATSI,PAPWR,486.953,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,MIDATL,PE,PE,3849.502,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2530.705,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,3973.065,False
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,MIDATL,PN,PN,1650.512,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,MIDATL,PS,PS,4496.068,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,MIDATL,RECO,RECO,149.511,False
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,MIDATL,PEP,SMECO,392.665,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,MIDATL,PL,UGI,103.572,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RFC,MIDATL,AE,VMEU,77.249,True
10/20/2025 12:00:00 AM,10/19/2025 8:00:00 PM,RTO,RTO,RTO,RTO,84501.154,False
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,943.547,False
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,WEST,AEP,AEPAPT,3603.255,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,WEST,AEP,AEPIMP,3044.895,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,WEST,AEP,AEPKPT,532.036,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7097.572,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,WEST,AP,AP,4783.445,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,MIDATL,BC,BC,3055.079,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,WEST,CE,CE,9170.643,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,WEST,DAY,DAY,1657.742,False
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,WEST,DEOK,DEOK,2444.518,False
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,SERC,SOUTH,DOM,DOM,13992.467,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,1748.575,False
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,WEST,DUQ,DUQ,1235.629,False
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,MIDATL,DPL,EASTON,22.635,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,SERC,WEST,EKPC,EKPC,1374.529,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,MIDATL,JC,JC,2223.618,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,MIDATL,ME,ME,1448.748,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6064.715,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,WEST,OVEC,OVEC,31.000,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,WEST,ATSI,PAPWR,469.986,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,MIDATL,PE,PE,3637.799,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2482.649,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,3810.603,False
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,MIDATL,PN,PN,1570.331,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,MIDATL,PS,PS,4383.444,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,MIDATL,RECO,RECO,144.206,False
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,MIDATL,PEP,SMECO,363.780,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,MIDATL,PL,UGI,93.346,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RFC,MIDATL,AE,VMEU,75.161,True
10/20/2025 1:00:00 AM,10/19/2025 9:00:00 PM,RTO,RTO,RTO,RTO,81505.953,False
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,890.712,False
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,WEST,AEP,AEPAPT,3446.471,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,WEST,AEP,AEPIMP,2976.730,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,WEST,AEP,AEPKPT,507.438,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6902.120,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,WEST,AP,AP,4525.986,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,MIDATL,BC,BC,2872.314,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,WEST,CE,CE,8901.311,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,WEST,DAY,DAY,1580.740,False
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,WEST,DEOK,DEOK,2329.777,False
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,SERC,SOUTH,DOM,DOM,13193.011,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,1637.505,False
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,WEST,DUQ,DUQ,1179.526,False
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,MIDATL,DPL,EASTON,20.997,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,SERC,WEST,EKPC,EKPC,1288.599,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,MIDATL,JC,JC,2080.705,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,MIDATL,ME,ME,1374.783,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,WEST,ATSI,OE,5856.705,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,WEST,OVEC,OVEC,29.000,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,WEST,ATSI,PAPWR,439.824,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,MIDATL,PE,PE,3434.546,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2300.635,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,3571.934,False
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,MIDATL,PN,PN,1543.537,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,MIDATL,PS,PS,4223.421,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,MIDATL,RECO,RECO,136.532,False
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,MIDATL,PEP,SMECO,327.456,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,MIDATL,PL,UGI,86.177,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RFC,MIDATL,AE,VMEU,72.666,True
10/20/2025 2:00:00 AM,10/19/2025 10:00:00 PM,RTO,RTO,RTO,RTO,77731.158,False
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,832.440,False
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,WEST,AEP,AEPAPT,3312.243,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,WEST,AEP,AEPIMP,2848.145,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,WEST,AEP,AEPKPT,483.291,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6685.003,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,WEST,AP,AP,4338.259,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,MIDATL,BC,BC,2622.893,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,WEST,CE,CE,8539.864,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,WEST,DAY,DAY,1531.739,False
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,WEST,DEOK,DEOK,2211.426,False
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,SERC,SOUTH,DOM,DOM,12547.525,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,1519.696,False
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,WEST,DUQ,DUQ,1129.482,False
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,MIDATL,DPL,EASTON,19.411,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,SERC,WEST,EKPC,EKPC,1243.368,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,MIDATL,JC,JC,1928.012,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,MIDATL,ME,ME,1291.548,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,WEST,ATSI,OE,5609.618,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,WEST,OVEC,OVEC,32.000,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,WEST,ATSI,PAPWR,416.792,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,MIDATL,PE,PE,3295.485,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2130.257,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,3373.132,False
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,MIDATL,PN,PN,1459.791,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,MIDATL,PS,PS,3998.638,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,MIDATL,RECO,RECO,127.759,False
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,MIDATL,PEP,SMECO,283.885,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,MIDATL,PL,UGI,79.726,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RFC,MIDATL,AE,VMEU,69.260,True
10/20/2025 3:00:00 AM,10/19/2025 11:00:00 PM,RTO,RTO,RTO,RTO,73960.688,False
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,787.113,False
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3222.504,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2867.674,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,WEST,AEP,AEPKPT,473.980,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6454.800,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,WEST,AP,AP,4221.596,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,MIDATL,BC,BC,2439.309,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,WEST,CE,CE,8182.950,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,WEST,DAY,DAY,1494.739,False
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,WEST,DEOK,DEOK,2132.595,False
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,SERC,SOUTH,DOM,DOM,12037.712,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1423.589,False
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,WEST,DUQ,DUQ,1080.904,False
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,MIDATL,DPL,EASTON,17.502,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,SERC,WEST,EKPC,EKPC,1211.983,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,MIDATL,JC,JC,1830.883,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,MIDATL,ME,ME,1241.691,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5416.735,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,WEST,OVEC,OVEC,28.000,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,WEST,ATSI,PAPWR,416.429,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,MIDATL,PE,PE,3157.384,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2031.002,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,3238.388,False
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,MIDATL,PN,PN,1415.376,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,MIDATL,PS,PS,3830.607,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,MIDATL,RECO,RECO,123.113,False
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,MIDATL,PEP,SMECO,254.258,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,MIDATL,PL,UGI,75.237,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RFC,MIDATL,AE,VMEU,67.048,True
10/20/2025 4:00:00 AM,10/20/2025 12:00:00 AM,RTO,RTO,RTO,RTO,71175.101,False
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,753.586,False
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3188.505,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2799.024,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,WEST,AEP,AEPKPT,459.126,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6362.479,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,WEST,AP,AP,4144.219,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,MIDATL,BC,BC,2328.449,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,WEST,CE,CE,7949.661,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,WEST,DAY,DAY,1464.749,False
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,WEST,DEOK,DEOK,2071.899,False
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,SERC,SOUTH,DOM,DOM,11648.708,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1336.235,False
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,WEST,DUQ,DUQ,1075.163,False
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,MIDATL,DPL,EASTON,16.904,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,SERC,WEST,EKPC,EKPC,1177.248,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,MIDATL,JC,JC,1749.165,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,MIDATL,ME,ME,1215.323,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5269.020,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,WEST,OVEC,OVEC,25.000,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,WEST,ATSI,PAPWR,409.304,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,MIDATL,PE,PE,3008.964,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,1922.806,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,3131.340,False
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,MIDATL,PN,PN,1399.742,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,MIDATL,PS,PS,3714.054,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,MIDATL,RECO,RECO,119.000,False
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,MIDATL,PEP,SMECO,236.412,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,MIDATL,PL,UGI,72.141,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RFC,MIDATL,AE,VMEU,64.966,True
10/20/2025 5:00:00 AM,10/20/2025 1:00:00 AM,RTO,RTO,RTO,RTO,69113.192,False
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,726.984,False
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3175.098,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2819.002,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,WEST,AEP,AEPKPT,457.698,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6313.219,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,WEST,AP,AP,4117.488,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,MIDATL,BC,BC,2254.469,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,WEST,CE,CE,7854.313,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,WEST,DAY,DAY,1450.764,False
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,WEST,DEOK,DEOK,2033.651,False
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,SERC,SOUTH,DOM,DOM,11408.993,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1294.498,False
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,WEST,DUQ,DUQ,1059.206,False
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,MIDATL,DPL,EASTON,16.477,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,SERC,WEST,EKPC,EKPC,1194.358,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,MIDATL,JC,JC,1717.078,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,MIDATL,ME,ME,1181.655,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5146.299,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,WEST,OVEC,OVEC,24.000,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,WEST,ATSI,PAPWR,403.736,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,MIDATL,PE,PE,2881.458,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1876.195,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,3061.754,False
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,MIDATL,PN,PN,1388.000,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,MIDATL,PS,PS,3619.872,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,MIDATL,RECO,RECO,115.918,False
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,MIDATL,PEP,SMECO,226.158,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,MIDATL,PL,UGI,70.727,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RFC,MIDATL,AE,VMEU,62.388,True
10/20/2025 6:00:00 AM,10/20/2025 2:00:00 AM,RTO,RTO,RTO,RTO,67951.456,False
10/20/2025 7:00:00 AM,10/20/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,713.578,False
10/20/2025 7:00:00 AM,10/20/2025 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3193.237,True
10/20/2025 7:00:00 AM,10/20/2025 3:00:00 AM,RFC,WEST,AEP,AEPIMP,2839.304,True
10/20/2025 7:00:00 AM,10/20/2025 3:00:00 AM,RFC,WEST,AEP,AEPKPT,462.160,True
10/20/2025 7:00:00 AM,10/20/2025 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6312.050,True
10/20/2025 7:00:00 AM,10/20/2025 3:00:00 AM,RFC,WEST,AP,AP,4131.294,True
